What other measures has the government taken to improve the quality of basic education?		1
What are the main goals of the 'back to basics' approach?		1
What are the main causes of the crisis in China's educational system?		1
What are the main points of the circular?		1
What other sounds can be heard?		1
What is the loudest sound now?		1
How many people fled the village when the army troops arrived?		1
What did the villagers leave behind?		1
What happened to the children?		1
What happened when the army troops arrived?		1
What happened when the army arrived?		1
How many people have been staying in the shelters?		1
What were the villagers' complaints against the Zapatistas?		1
What happened when the army entered Morelia?		1
What is the purpose of the joint investigation?		1
What is unusual about Major Willoughby's participation?		1
What is the purpose of the joint U.S.-Vietnamese teams investigating the fate of the 85 U.S. servicemen unaccounted for from the Vietnam War?		1
What role will Frank C. Willoughby play in the search for the remains of the 85 U.S. servicemen unaccounted for from the Vietnam War?		1
What other activities will the teams be involved in?		1
What is the purpose of the planned operation?		1
How many U.S. servicemen are unaccounted for from the Vietnam War?		1
What is the purpose of the joint U.S.-Vietnamese investigation?		1
What are the two countries that the U.S. has opened liaison offices in?		1
How many U.S. servicemen are unaccounted for from the Vietnam War?		1
What is the best time to go to the beach for a romantic evening?		1
What has caused the decline of horseshoe crabs in recent years?		1
What is the connection between horseshoe crabs and the decline in their population?		1
What is the main purpose of the Florida Fish and Wildlife Conservation Commission's effort?		1
How many times have people reported spotting horseshoe crabs around the state?		1
What is the scientific name for the horseshoe crab?		1
What is the scientific name for the horseshoe crab?		1
What is the name of the species of horseshoe crab?		1
How many horseshoe crabs are caught each year?		1
What are the protests about?		1
What are the protests about?		1
What is the cause of the protests and comments on the State Water Resources Control Board's website?		1
What is the main cause of the current dispute?		1
What caused the river flow through the delta to spike?		1
What is the main cause of the conflict?		1
What are the two sides arguing about?		1
What are the two sides arguing about?		1
What are the main causes of the drought emergency?		1
What are the two longest rivers in California?		1
What was the uproar that followed Professor Mohammed Dajani's visit to Poland?		1
What reactions did Professor Mohammed Dajani receive from Palestinian critics?		1
What reactions did Professor Mohammed Dajani receive after taking Palestinian students to Poland to visit the Auschwitz concentration camp?		1
What is the purpose of Wasatia?		1
What motivated Professor Mohammed Dajani to take Palestinian students to Poland to visit the site of the Auschwitz concentration camp?		1
What is Professor Mohammed Dajani's position on Holocaust education among Palestinians?		1
What was the purpose of the trip to Auschwitz?		1
What challenges did Professor Mohammed Dajani face when organizing the Palestinian visit to Auschwitz?		1
What type of music do the performers play?		1
What instrument did the two cellists open the cases to find the bridge on had come completely off?		1
What kind of instruments do the Hollywood Film Orchestra bring on tour?		1
What happened when the Hollywood Film Orchestra arrived in Beijing?		1
What is the purpose of the Hollywood Film Orchestra's tour of China?		1
What is the name of the ensemble?		1
What is the name of the orchestra?		1
How does the solar-powered tag help researchers study sharks?		1
What type of tag is used to track sharks?		1
What are the researchers hoping to learn from the solar tags?		1
What are the benefits of using solar-powered tags instead of traditional tags?		1
What are the benefits of using solar-powered tags to track sharks?		1
What type of sharks are they looking to track?		1
What is the purpose of the solar tags?		1
What are the benefits of solar tags for sharks?		1
What are the advantages of solar tags compared to traditional tags?		1
What is the range of data that the tags can collect?		1
What about children from lower-income families?		1
What is the conclusion of the study?		1
What percentage of adolescents from poorer, less well-educated families had obesity from 2003 to 2004?		1
What are some of the health gaps between rich and poor that make poor patients sicker and more likely to die prematurely?		1
What percentage of adolescents living with parents who had college degrees said they had exercised or played a sport for at least 20 minutes continuously sometime in the last seven days in 2003 and 2011?		1
What percentage of adolescents with parents who did not go beyond high school said in 2003 that they had exercised or played a sport for at least 20 minutes in the previous week?		1
What percentage of adolescents with parents who had college degrees said in 2003 that they had exercised or played a sport for at least 20 minutes in the previous week?		1
What percentage of adolescents with college-educated parents said they had engaged in at least 10 minutes of continuous physical activity in the last 30 days?		1
What was the main finding of the study?		1
What was the average calorie intake of teenage children of parents with college degrees in 1998?		1
What was the purpose of the documentary film production company digging up the landfill?		1
What happened when the crowd left the landfill?		1
How many people were left at the landfill by the time the games were found?		1
What were the people doing at the landfill?		1
What happened when the production team arrived at the landfill?		1
What challenges did the production team face when searching the landfill?		1
What did the production team find in the landfill?		1
What was the contribution of 'E.T.' to the demise of Atari?		1
What was the purpose of burying the 'E.T.' game cartridges?		1
What was the purpose of burying the 'E.T.' game cartridges?		1
What is the significance of the Sierra Nevada bighorn sheep's return to the Great Western Divide?		1
What organizations have been involved in the restoration of the Sierra Nevada bighorn sheep?		1
What was the main cause of the decline of the Sierra Nevada bighorns?		1
What areas were designated for the bighorns?		1
What is the current population of Sierra Nevada bighorn sheep?		1
When did the bighorn population decline to one area?		1
What is the current population of Sierra Nevada bighorn sheep?		1
What is the cost of the recovery effort?		1
What was the outcome of the case?		1
What is the outcome of the case?		1
What are the potential implications of the Supreme Court's decision?		1
What are the potential consequences of the Supreme Court's decision in the Riley and Wurie cases?		1
What are the potential consequences of the Supreme Court's decision?		1
What are the two scenarios presented in the case?		1
What are the two cases about?		1
What was David Leon Riley's occupation?		1
What decision did the NAFO make?		1
What action will the EU take to challenge Canada's decision?		1
What will the EU fishermen do?		1
What is the EU's position on the NAFO decision?		1
What is the EU's position on the NAFO decision?		1
What action will the EU take against Canada?		1
What is the current catch limit for Greenland halibut?		1
What is the EU's position on the Canada-NAFO decision?		1
What is the EU's position on the NAFO decision?		1
What was the result of the NAFO vote?		1
What happened to the suspect?		1
What is the name of the man arrested?		1
What charges did the police arrest the man on?		1
What happened to the Muslim men who resisted?		1
How many of the 21 suspects have been arrested?		1
Who was arrested in Germany?		1
What are the charges against Dusan Tadic?		1
What is the name of the law allowing the 39-year-old Tadic to be handed over to the Hague tribunal?		1
How many investigations are currently underway in Germany against Serbs suspected of war crimes in former Yugoslavia?		1
How many refugees from former Yugoslavia are living in Germany?		1
Why did the German publisher decide to scrap the publication of 'An Eye for an Eye: The Untold Story of Jewish Revenge Against Germans in 1945'?		1
What prompted Germany's cultural elite to decide the book was not a serious work?		1
What was the reaction of German intellectuals to the book 'An Eye for an Eye: The Untold Story of Jewish Revenge Against Germans in 1945'?		1
What motivated the German publisher to scrap the book?		1
What is the author's opinion of the book?		1
How many ethnic Germans died in the camps?		1
What was the role of Jews in the Stalinist camps?		1
What grounds did the editor of the German edition of 'An Eye for an Eye' cite for the decision to scrap the book?		1
What were the grounds for the decision to not publish the book?		1
What were the grounds for the decision to shelve the German edition of 'An Eye for an Eye'?		1
What is the distance of the world record for the 110-meter hurdles?		1
Who was the runner-up in the 110-meter hurdles at the Russian winter track and field championships?		1
Who holds the world record for the 110-meter hurdles?		1
What was the previous best indoors for the 110-meter hurdles?		1
Who holds the world record for the 110-meter hurdles?		1
What is Allen Johnson's nationality?		1
What was the height of Gattaulin's vault?		1
What was the height of the winning vault?		1
What was the world record for the 110-meter hurdles before Allen Johnson's performance?		1
What was Irina Privalova's time in the 60-meter finals?		1
What are the two sides negotiating for?		1
When can we expect the framework document to be published?		1
What are the two sides still negotiating about?		1
What were the main obstacles that needed to be overcome?		1
What are the two sides negotiating about?		1
What is the purpose of the proposed cross-border authority?		1
What is the purpose of the proposed cross-border authority?		1
What was the outcome of the negotiations?		1
What did the British and Irish governments agree upon?		1
What is the main issue that has been slowing down the peacemaking efforts?		1
What two groups did Rabin call on Arafat to ban?		1
What are the two groups responsible for the bombing attacks?		1
What did Rabin expect Arafat to do?		1
What was the main obstacle that Rabin mentioned in implementing the peace process?		1
What steps must the Palestinian Authority take to advance the peace process?		1
What action did the Palestinian Authority take to address Rabin's demands?		1
What kind of explosives were found in the chicken coop?		1
What kind of explosives were found in the chicken coop?		1
What is the purpose of the measure?		1
What are the economic consequences of the violence?		1
What are the potential benefits of Mexico's move towards democracy?		1
What action did the police take?		1
What are the implications of the president's actions?		1
What was the result of the election?		1
How are people reacting to government intervention in Chiapas?		1
What is the significance of the Robledo resignation?		1
How did President Zedillo respond to the accusations of weakness?		1
What action did President Zedillo take to address the situation in Chiapas?		1
What are the challenges Ernesto Zedillo faces in his efforts to bring democracy to Mexico?		1
What are the two main challenges facing President Zedillo?		1
How has the sardine fishing been going?		1
What is the cause of the sardine crash?		1
What is the Pacific Decadal Oscillation?		1
What are the possible causes of the sardine crash?		1
What are the potential consequences of the sardine crash?		1
Should the sardine fishing be halted?		1
What evidence led the University of Pennsylvania archaeologists to believe that the tomb belonged to a previously unknown pharaoh?		1
What is the name of the tomb's occupant?		1
What happened to the other 15 kings from the Abydos dynasty?		1
What happened to the other names on the list?		1
What was the name of the unknown pharaoh?		1
What other discoveries have been made at the site?		1
What is the name of the pharaoh who was found in the tomb?		1
Who was the first known owner of the 60-ton chamber?		1
What other discoveries have been made at the site?		1
What measures have been taken to conserve water in Willits?		1
What is the daily water allowance for a family of four?		1
What is the current water situation in California?		1
What are the consequences of California's current drought?		1
What are the consequences of California's current drought?		1
What are the consequences of the drought in California?		1
What is the biggest source of winter lettuce and vegetables in the US?		1
What are the water restrictions in Willits, California?		1
What are some of the effects of the drought on California?		1
What is the current water situation in California?		1
What was the decision of the 9th U.S. Circuit Court of Appeals?		1
What was the verdict in the antitrust case?		1
What impact will this decision have on other laws that discriminate against gays?		1
What other legal ammunition does the decision provide for challenging laws that limit gay rights?		1
What was the outcome of the case?		1
What was the outcome of the case?		1
What was the outcome of the case?		1
What was the outcome of the case?		1
What was the reason given by the Abbott lawyer for striking the man?		1
What was the ruling in the case?		1
What is the purpose of the letter?		1
What is the purpose of the proposed education plan?		1
What is the goal of the four-year remedial campaign?		1
What is horticulture, anyway?		1
What is horticulture?		1
What is horticulture?		1
What are some of the career opportunities in horticulture?		1
What are the career opportunities in horticulture?		1
What are some of the career opportunities in horticulture?		1
When do most people get interested in plants now?		1
What part of the bee was the virus detected in?		1
What is the estimated value of the honeybee pollination services?		1
What is the economic impact of the virus on the honeybee industry?		1
What is the name of the virus that has been found in honeybees?		1
What is the mutation rate of the virus?		1
What is the mutation rate of the virus?		1
What are the implications of this virus jumping from plants to bees?		1
What is the cause of colony collapse disorder?		1
What is the correlation between the virus and the weak colonies?		1
What is the name of the virus that has been found in honeybees?		1
What are the three 'eco-boats' doing in Rio de Janeiro's Guanabara Bay?		1
What is the main problem with Rio's Guanabara Bay?		1
What is the main problem with Rio de Janeiro's Guanabara Bay?		1
What type of garbage is seen in Guanabara Bay?		1
What are the current water quality standards for fecal coliform pollution in Rio de Janeiro?		1
What are the risks to sailors from the pollution in Guanabara Bay?		1
What are the main causes of water pollution in Rio de Janeiro's Guanabara Bay?		1
What are the eco-boats designed to do?		1
What percentage of Rio's sewage is currently treated?		1
What is the cost of operating each eco-boat?		1
What is the name of the two rare tortoises that were branded?		1
What kind of tortoise is this?		1
How long will the tortoise live?		1
What kind of tortoise was branded?		1
What is the estimated number of ploughshare tortoises in captive breeding programs?		1
What other methods are being used to protect endangered turtles and tortoises?		1
What is the estimated value of the 54 ploughshare tortoises?		1
What is the estimated value of the two ploughshare tortoises?		1
What is the name of the male ploughshare tortoise?		1
How are these exports eluding tracing efforts?		1
Does Glenn think that U.S.-made nuclear material is being traded on the black market?		1
How much nuclear material is being exported?		1
What is Glenn's connection to the report?		1
How much contraband nuclear material is in existence?		1
What definite information does the report provide about U.S. nuclear exports?		1
What restrictions exist on nuclear material exports?		1
What tracing efforts are currently in place?		1
How significant is the difference in the U.S. and Japanese records?		1
Is this discrepancy concerning to U.S. officials?		1
what was the context around the decision to resume peace talks?		1
What other progress has been made towards peace recently?		1
Has the agreement been honored thus far?		1
What is the political demographic of the Chechen army?		1
How successful are these talks with independent fighters?		1
who is leading the peace talks?		1
Is there much optimism to be had for peace?		1
What is the Russian perspective on the conflict?		1
What has been the fallout of the war?		1
Why are parents suffering from financial burden?		1
why are these schools being closed if they offer a chance at economic mobility?		1
how has basic education become a financial burden on parents?		1
When is the ban on elite schools to be enacted?		1
Will parents receive their money back for the fees?		1
Will schools with authorization/oversight be allowed to finish the term?		1
what are public schools doing to change curriculum?		1
What is the purpose of shifting the focus to basic education		1
Why has the system of education broken down?		1
What is an effect of the broken education system?		1
Who is the survivor of the battle at Lang Vei?		1
Is this abnormal?		1
Why is Willoughby's participation unusual/noteworthy?		1
How is Willoughby's help required?		1
How will the investigation proceed?		1
How often do these searches take place?		1
What are possible outcomes of servicemen being unaccounted for from the war?		1
If only 55 were in imminent danger of being captured, what happened to the rest of them?		1
Are there partial diplomatic relations or some kind of interactions between the United States and Vietnam currently?		1
How many soldiers are missing from the Vietnamese side?		1
What is the American Hollywood Film Orchestra?		1
Is this strategy consistently successful?		1
Why was Nolan angry?		1
What makes this group motley?		1
How was the problem fixed?		1
Why is the AHFO touring China?		1
Has the AHFO been to China before?		1
Who are the members of the orchestra?		1
Who are the members of the orchestra?		1
Who are the members of the orchestra?		1
How could the sun help?		1
What was previously used?		1
What is the purpose of studying their movements?		1
Why are sharks hunted?		1
How well are shark migration patterns understood?		1
What does 'highly migratory' entail?		1
What does 'highly migratory' entail?		1
Have these new tags been tested yet?		1
Have there been any failures with the tags?		1
What happens after 6 months?		1
Are these campaigns effective?		1
What are the statistics on child obesity?		1
Do these statistics change when we examine only lower education families?		1
is the problem related to information distribution?		1
What are the statistics on the difference in activity?		1
What are the statistics on the difference in activity?		1
What are the statistics on the difference in activity?		1
What about lower levels of activity?		1
What about the eating habits?		1
Has there been a reduction in calorie consumption?		1
Who threw away all the cartridges?		1
Why was Penn worried that people wouldn't get to see anything?		1
How many people stayed?		1
Did Ortega go look at the games in 1983?		1
Was it easy to access the landfill to find the games?		1
What did they do with the games they found?		1
Why is the game infamous?		1
What have video game enthusiasts said about the game and Atari's reaction to its failure?		1
Has Atari commented on this speculation?		1
What is the significance of bighorn sheep being present in Big Arroyo Canyon?		1
Is it rare for species to recover from near-extinction?		1
How long has this milestone been in progress?		1
How did the species manage to come off the endangered species list?		1
When were bighorn sheep classified as endangered?		1
Did they disperse the bighorns into specific places along the Sierra's crest?		1
What is the next area where bighorns will be dispersed?		1
What happened in 1971 for bighorns to be listed as threatened?		1
What recovery efforts took place in the 1970s?		1
Where are the bighorns being moved from to disperse new herds?		1
What is the significance of the Founding Fathers meeting the "selfie generation"?		1
Will this case set a precedent for future action?		1
What is Fisher's relationship to the case?		1
How significant will this case be, legally speaking?		1
Why are the consequences so far-reaching?		1
What would the consequences be for the police?		1
Why is it a challenge to fit smartphones into the contours of the Fourth Amendment?		1
Is Riley's case seen as significant?		1
How does Riley's defense characterize him?		1
What did Sen. John Glenn say in response to the congressional report on U.S. exports of nuclear material?		1
What are the potential consequences of the inability to adequately trace U.S. exports of nuclear material?		1
What is the concern expressed by Sen. John Glenn regarding the exported nuclear materials?		1
Who commissioned the congressional report on U.S. exports of nuclear material?		1
What type of nuclear materials have accumulated worldwide, according to the report?		1
Does the report provide any information on the number of U.S. nuclear export licenses granted in a specific year?		1
What restrictions are in place for U.S. nuclear exports?		1
What discrepancy was found between U.S. tracking and Japanese records regarding plutonium production from U.S. materials?		1
How much plutonium is needed to create a nuclear weapon?		1
How does the U.S. Department of Energy respond to the discrepancies in tracking nuclear materials?		1
What was the agreement reached prior to the resumption of peace talks?		1
What additional agreement was reached during the peace talks besides the limited cease-fire?		1
Did the limited cease-fire agreement completely stop the fighting in the region?		1
Why might the cease-fire agreement not be fully effective in stopping the violence?		1
What is Moscow's stance on negotiating with individual field commanders?		1
How have previous offers to talk to individual field commanders been received by the Chechens?		1
Who was set to represent the Russian side in the peace talks in Sleptsovsk?		1
What is the general sentiment regarding the durability of the cease-fire agreement?		1
What does an adviser to President Boris Yeltsin believe is needed before negotiations can take place?		1
What has been the impact of the Russian forces entering Chechnya on the population?		1
What is the strategic aim of easing trade and economic sanctions against Serbia?		1
What would be the primary incentive for President Slobodan Milosevic to agree to the conditions?		1
What has been the impact of the U.N. Security Council's sanctions on Serbia's economy?		1
What is the proposed plan for the economic sanctions against Serbia?		1
What additional conditions would President Slobodan Milosevic have to agree to in order to ease the economic sanctions against Serbia?		1
What is the current status of weapon supplies to the Serbs in Bosnia despite Milosevic's promise?		1
What would happen if President Slobodan Milosevic does not adhere to the conditions of the proposal?		1
What would remain unchanged for Serbia despite the proposed easing of sanctions?		1
Why are the details of the proposal not being disclosed?		1
What has been the main obstacle in the peace efforts?		1
What is the implication of the government's decision to close down special schools for gifted students in China?		1
What was the reaction of top leaders to the elitist nature of the 'Olympic schools'?		1
Why are many families unable to afford basic schooling for their children in China?		1
When will the ban on elite schools take effect?		1
What is required of schools that have already collected fees for the upcoming spring semester?		1
What will happen to the elite schools that have already been authorized by provincial or state education departments?		1
What measures were advised by the circular to improve the quality of education in China?		1
What is the main goal of the government's decision to close down special schools for gifted students?		1
Why have schools in China resorted to charging high fees?		1
What are the concerns of the national leadership regarding the current state of education in China?		1
What else is happening in the scene described?		1
What is the current state of the area where the Indian rebels' supporters lived?		1
What was the reaction of the villagers to the arrival of the army troops?		1
What evidence was there of the sudden departure of the villagers?		1
What happened to the families during the army's crackdown on the rebel movement?		1
What was the reaction of the residents when the army troops arrived?		1
What was Maria Hernandez's experience when the army arrived?		1
How many people have sought refuge due to the conflict in the area?		1
What were some of the complaints against the Zapatistas from the refugees?		1
What was the army's activity in Morelia on Tuesday morning?		1
Who will be assisting in the investigation for the remains of the missing servicemen from the 1968 battle at Lang Vei Special Forces camps?		1
Is it common for survivors like Frank C. Willoughby to participate in such investigations?		1
Why is Frank C. Willoughby's participation in the search for remains considered unusual?		1
What role will Frank C. Willoughby play in the investigation of the fate of the missing servicemen?		1
What is the plan of action for the joint teams of American and Vietnamese specialists in their investigation of the missing U.S. servicemen?		1
What is the timeline and history of the operations to find the remains of U.S. servicemen unaccounted for from the Vietnam War?		1
How many Americans are officially listed as missing in Vietnam by the U.S. Defense Department?		1
What happened to the majority of the missing U.S. servicemen from the Vietnam War?		1
What recent step has been taken towards establishing diplomatic relations between the United States and Vietnam?		1
What challenges has Vietnam faced in investigating its own missing soldiers?		1
What makes a moonlit beach particularly romantic for a horseshoe crab?		1
What happened to the population of horseshoe crabs in the 1990s?		1
What is the implication of the declining numbers of horseshoe crabs?		1
What is the significance of understanding and preserving the horseshoe crab population?		1
What have the results of the annual spring survey been so far?		1
What is the goal of getting people to regularly report on the crabs' activities?		1
What is unique about the horseshoe crab's existence and its relation to other species?		1
How was the horseshoe crab historically viewed?		1
What measures were taken to prevent the horseshoe crab from consuming other sea creatures?		1
What was the horseshoe crab used for in the mid-1800s?		1
Who has been voicing their concerns and protests on the State Water Resources Control Board's website about emergency water management?		1
What is the perspective of Ara Azhderian from the San Joaquin & Delta-Mendota Water Authority on the current year's water situation?		1
What is causing the widespread concern and protests regarding the emergency water management in California?		1
When did the dispute over water management in California become more public?		1
What was the impact of the storms in February and March on the river flow through the delta?		1
What was the result of the increased river flow through the delta due to the February and March storms?		1
What was the response of the farmers to the increase in river flow through the delta?		1
How are state and federal agencies responding to the conflict over water management in California?		1
What actions have been taken by water leaders in response to Gov. Jerry Brown's drought emergency declaration in January?		1
Why is the argument over water usage in California particularly significant?		1
What was Professor Mohammed Dajani's reaction to the response to his trip with Palestinian students to Auschwitz?		1
What was the reaction of Palestinians to Professor Mohammed Dajani's visit to Auschwitz with his students?		1
What was the advice given to Professor Mohammed Dajani following the criticism of his visit to Auschwitz with Palestinian students?		1
What is Professor Mohammed Dajani's role and what is his organization's mission?		1
How did the idea of taking students to Auschwitz come about for Professor Dajani?		1
What issue within his community did Professor Dajani identify that influenced his decision to take students to Auschwitz?		1
What action has Professor Mohammed Dajani taken to address the lack of Holocaust education among Palestinians?		1
How was the trip to Auschwitz for Palestinian students organized and what other activities were included in the project?		1
Who funded the project and who accompanied the Palestinian students to Auschwitz?		1
What were the challenges in arranging the visit of Palestinian students to Auschwitz?		1
What kind of performances does the American Hollywood Film Orchestra offer during their winter tour of China?		1
What issue did the performers encounter with the loaner instruments in Beijing?		1
What was the percussionist's reaction to the quality of the instruments provided?		1
What was the reaction to the issues with the loaner instruments and the drum kit?		1
Did the performers manage to resolve the issues with their instruments before the show?		1
What does the orchestra's demanding schedule suggest about the popularity of Hollywood and Western orchestral music in China?		1
What is the history of the American Hollywood Film Orchestra's presence in China?		1
Who assembles the American Hollywood Film Orchestra and where are the musicians recruited from?		1
Who is the only Californian in the 2013-14 lineup of the American Hollywood Film Orchestra?		1
What is the age range and background of the performers in the American Hollywood Film Orchestra?		1
How are researchers using solar power to study sharks?		1
What was the limitation of the previous method used by researchers to study a shark's movements?		1
What is the purpose of using solar tags to track sharks?		1
Why is it important to keep the shark population healthy?		1
What has been learned from tagging sharks?		1
What has been learned about the nature of sharks through tagging?		1
What has been learned about sharks through tagging?		1
Who is already utilizing the solar tags for research purposes?		1
Have there been any issues with the use of solar tags in marine research?		1
What happens to the solar-powered tags after they have collected data for about six months?		1
Who does the study suggest the hopeful signs of decreasing child obesity rates are limited to?		1
What has been the trend in adolescent obesity rates from 2003 to 2010?		1
What was the trend in obesity rates among adolescents with parents who have no more than high-school educations during the period from 2003 to 2010?		1
What could be the potential impact if the public health message on obesity does not reach all sections of the population evenly?		1
What was the percentage of adolescents living with parents who had college degrees that reported exercising or playing a sport for at least 20 minutes continuously sometime in the last seven days by 2011?		1
What was the reported physical activity level of adolescents with parents who did not go beyond high school in 2003?		1
Did the percentage of adolescents with parents who did not go beyond high school and who exercised or played a sport for at least 20 minutes in the previous week increase significantly from 2003 to 2011?		1
What percentage of adolescents with college-educated parents reported engaging in continuous physical activity in the last 30 days?		1
What was the response of kids from different socioeconomic backgrounds to the message of reducing calorie intake?		1
How did the calorie intake change for the teenage children of parents with college degrees from 1998 to 2010?		1
What did the game's maker want to do with the discarded copies of 'E.T. The Extra-Terrestrial'?		1
What happened to the crowd at the landfill?		1
How many people were present when the Atari 'E.T' game cartridges were discovered?		1
What were some of the activities people were engaged in at the landfill site?		1
What did Armando Ortega find at the landfill in 1983?		1
What challenges did Armando Ortega and others face when they went to the landfill in 1983 to find the games?		1
What was the result of Armando Ortega's search in the landfill back in 1983?		1
Why has the 'E.T.' game been of interest to video game enthusiasts for so long?		1
What is the speculation surrounding Atari's decision to bury the 'E.T' game cartridges?		1
What was Atari's response to the speculation about why they decided to bury thousands or millions of copies of the failed game?		1
What is significant about the relocation of the bighorn sheep to the Big Arroyo Canyon?		1
What does the successful increase in the number of Sierra Nevada bighorn sheep signify for endangered species?		1
Who has been involved in the research and efforts to increase the population of the Sierra Nevada bighorn sheep?		1
Who were the main entities involved in the recovery of the Sierra Nevada bighorn sheep population?		1
When were the Sierra Nevada bighorns first listed as threatened under the California Endangered Species Act?		1
What was the initial plan for repopulating the Sierra Nevada bighorns?		1
What is the current status of the Sierra Nevada bighorn sheep repopulation project and what are the next steps?		1
When did the recovery efforts for the bighorn population begin and what was the state of the population at that time?		1
Where did the bighorn population from the 1970s and 1980s recovery efforts originate and where were they introduced?		1
How are the new herds of Sierra Nevada bighorn sheep being created?		1
What was the outcome of the police searching David Leon Riley's smartphone without a warrant?		1
What will the result of the Supreme Court's consideration of the smartphone search case do?		1
Who is representing David Leon Riley in his case against the warrantless search of his smartphone?		1
What are the implications of the cases involving David Leon Riley and Brima Wurie?		1
What are the potential implications for cellphone users if the ruling is against Riley and Wurie?		1
What are the potential implications for law enforcement if the ruling is against Riley and Wurie?		1
Who will be advocating for law enforcement's ability to search smartphones in court?		1
What is the common factor in the Riley and Wurie cases that the Supreme Court is considering?		1
What is the significance of the Riley case according to Elizabeth B. Wydra, chief counsel of the Constitutional Accountability Center?		1
What was David Leon Riley's occupation at the time of his arrest?		1
What is the European Union's stance on the NAFO decision regarding Greenland halibut stocks?		1
What was the European Union's response to the reduced share of the catch for their boats?		1
What will be the response of EU fishermen to the reduced share of the catch?		1
What is the potential future implication of dividing the catch among NAFO members according to Bonino?		1
What is the Fisheries Commissioner's stance on the state of the halibut stock?		1
What action is the EU's fisheries chief planning to take in response to the NAFO decision?		1
What was the agreed catch limit for Greenland halibut in 1995 according to NAFO members?		1
What was Fisheries Commissioner Emma Bonino's response to Canada's claim to the majority of the halibut catch?		1
What is Bonino's stance on Canada's claim to the majority of the halibut catch?		1
What was the outcome of the vote on the allotment of Greenland halibut stocks for Canada and the European Union?		1
What was the outcome of the arrest of the suspected Serb war criminal?		1
What is the current status of the suspected Serb war criminal?		1
What significance do the charges against the suspected Serb war criminal hold?		1
What actions did the group of Serbian gunmen allegedly take against the Muslim population near the Bosnian village of Hadzici?		1
How many of the 21 Serbs accused by an international tribunal are currently detained?		1
Who is the one suspect among the 21 that is currently in custody?		1
What are the specific charges against Dusan Tadic, the one suspect currently in custody?		1
What is the expected legal action regarding Dusan Tadic in relation to the Hague tribunal?		1
How many investigations is Germany conducting against Serbs suspected of war crimes in former Yugoslavia?		1
What is the estimated number of refugees from former Yugoslavia residing in Germany?		1
What is the content of the book 'An Eye for an Eye: The Untold Story of Jewish Revenge Against Germans in 1945' that led to its publication being scrapped in Germany?		1
Why was the publication of 'An Eye for an Eye: The Untold Story of Jewish Revenge Against Germans in 1945' cancelled in Germany?		1
What is the stance of German intellectuals on the actions of some Jews against innocent Germans after the war?		1
Why did the German publisher decide to scrap the publication of the book?		1
What was Ralph Giordano's opinion on John Sack's book?		1
What percentage of inmates died at the internment camps according to Sack?		1
Who was put in charge of many of the internment camps?		1
What was the editor's response to the decision to not publish the book?		1
What were the main objections to Sack's book according to Klaus Stadler?		1
Who was informed about the decision to shelve the German edition of the book?		1
Why is Johnson's record in the 110-meter hurdles not often recognized in indoor track and field championships?		1
Who came in second in the 110-meter hurdles at the Russian winter track and field championships?		1
Who holds the world record in the 50-meter hurdles?		1
What was the previous record for the 110-meter hurdles indoors?		1
Who holds the outdoor record for the 110-meter hurdles?		1
Where did Allen Johnson receive his collegiate training?		1
Who won the pole vaulting event at the Russian winter track and field championships?		1
What was Sergei Bubka's performance in the pole vault event?		1
Did Irina Privalova achieve her goal of setting a world record in the 60-meter finals?		1
What was Irina Privalova's time in the 60-meter finals?		1
Who is anticipating the outcome of the 'framework document' and what are their perspectives?		1
When is the 'framework document' expected to be published?		1
What was the result of the negotiations between the British and Irish governments on the Northern Ireland political settlement?		1
What challenges have been encountered in the peace negotiations between the British and Irish governments?		1
What are the concerns of Protestant politicians regarding the British-Irish document?		1
What would be the role of the cross-border authority as per the British-Irish document?		1
What has British Prime Minister John Major done to address the concerns of Protestant politicians regarding the potential endorsement of a cross-border authority in the British-Irish document?		1
What action did British Prime Minister John Major take prior to the meeting between Mayhew and Spring in Northern Ireland?		1
Did British Prime Minister John Major manage to reassure the Ulster Unionist Party?		1
What is the stance of Northern Ireland's moderate Catholics and the Irish government on the formation of a cross-border body?		1
Which groups did Prime Minister Yitzhak Rabin ask Yasser Arafat to outlaw?		1
Who are the groups responsible for the bombing attacks and what is their stance on the Israel-PLO peace process?		1
What actions does Rabin expect Arafat to take against the militants?		1
What did Rabin identify as the main hindrance in implementing the outcomes of the negotiations?		1
What could be the consequence if the Palestinian Authority does not take significant steps against anti-Israel violence?		1
What action did Arafat's Palestinian Authority take against potential acts of violence?		1
Who were the explosives discovered in the Gaza Strip town of Khan Younis believed to belong to?		1
What additional information was provided about the situation in the Gaza Strip?		1
What is the public sentiment among Israelis regarding their relationship with the Palestinians?		1
What are the immediate consequences of Israel sealing off the West Bank and Gaza Strip?		1
What is uncertain about the impact of President Ernesto Zedillo's push for greater democracy and freer elections in Mexico?		1
What actions did the government take in response to the end of the truce with the leftist Indian rebels?		1
What was the reaction of Cuauhtemoc Cardenas, a prominent leftist politician, to President Zedillo's actions in Chiapas state?		1
What was the result of the election in Jalisco state and Guadalajara?		1
How are the people in Chiapas responding to the government's intervention?		1
What is the significance of the resignation of the PRI governor of Chiapas, Eduardo Robledo?		1
What were the challenges faced by President Zedillo in his efforts to bring about change?		1
What action did Zedillo take against the Zapatistas?		1
What is the challenge President Zedillo faces in his approach to governance?		1
What is the opinion of critics from Cardenas' Democratic Revolution Party on Zedillo's policy?		1
