What is Atari's response to the discovery of buried E.T. game cartridges in a New Mexico landfill?	Kristen Keller, a spokeswoman at Atari, said 'nobody here has any idea what that's about'.	1
What is the significance of the recent relocation of bighorn sheep to Big Arroyo Canyon?	That marks a dual milestone - it's the first time bighorn sheep have settled in the Great Western Divide in more than 100 years while also proving that human intervention can bring the species back from the brink of extinction.	1
What is the significance of the successful reintroduction of bighorn sheep in the Great Western Divide?	'Most species that end up on the endangered species list don't ever come off, and there's a real opportunity here to see success'.	1
What organizations and agencies were involved in the effort to increase the population of Sierra Nevada bighorn sheep?	It's taken more than a decade of research to make it happen, with the California Department of Fish and Wildlife, the U.S. Forest Service, Sequoia and Kings Canyon National Parks and the U.S.	1
What is the significance of the Sierra Nevada bighorn sheep being on the endangered species list?	In 1971, Sierra Nevada bighorns were one of the first animals listed as threatened under the California Endangered Species Act.	1
What was the initial goal of the agencies involved in the recovery of Sierra Nevada bighorn sheep?	The agencies designated 16 areas for the bighorns with the initial goal of repopulating 12 of them.	1
What are the next areas designated for repopulating Sierra Nevada bighorns after the establishment of the Big Arroyo herd?	The new Big Arroyo herd that was established in March near Lodgepole is the 10th and next on the list are Laurel Creek on the southern end of Sequoia National Park and Taboose Creek on the eastern border of Kings Canyon National Park.	1
When did recovery efforts for the Sierra Nevada bighorn sheep begin and where was the population concentrated at that time?	Recovery efforts date back to the 1970s when the bighorn population declined to one area - Wheeler Ridge on the northern edge of Kings Canyon.	1
How do agencies create new herds of Sierra Nevada bighorn sheep?	Now, at a cost of about $600,000 per year, agencies take a few animals from four source herds that can support removal to create new herds.	1
What will be the significance of the Supreme Court's decision on the case of David Leon Riley's smartphone search?	The eventual outcome will clarify rules that were written long before phones wised up.	1
What is the significance of the Supreme Court case involving smartphone searches?	The cases pose potentially far-reaching consequences for police and phone users alike.	1
What are the potential consequences for police and phone users if the Supreme Court rules against Riley and Wurie?	Privacy advocates fear that a ruling against Riley and Wurie would render vulnerable the secrets of the 90 percent of U.S. adults who own cellphones, a growing number of which are outfitted like the various iPhone, Samsung or Android models.	1
What is the concern of law enforcement officials regarding the outcome of the Supreme Court case on smartphone searches?	Law enforcement officials, in turn, fear they might lose an invaluable investigative tool.	1
Who will argue in favor of law enforcement's ability to search smartphones in the Supreme Court case involving David Leon Riley's smartphone?	California Solicitor General Edward C. Dumont, whom President Barack Obama once nominated to the federal bench, will join with Obama's Deputy Solicitor General Michael R. Dreeben in urging the court to give law enforcement leeway in searching smartphones.	1
What is the main issue that the Supreme Court will consider in the case of David Leon Riley's smartphone search?	Both rest on the warrant-less searches of devices unimagined at the time the Fourth Amendment was ratified in 1791.	1
How was David Leon Riley characterized by his lawyer, Jeffrey L. Fisher?	Fisher called Riley a 'college student'.	1
What is the stance of the EU's fisheries chief regarding Canada's stocks of Greenland halibut?	'The (EU executive) Commission has no intention of passively accepting the NAFO decision,' said Fisheries Commissioner Emma Bonino, speaking to members of the European Parliament.	1
What was the EU's response to the catch limits of Greenland halibut handed out by the North Atlantic Fisheries Organization?	EU delegates boycotted the vote, and Bonino said Tuesday EU fishermen would ignore the allotment and fish the region as before.	1
What is the stance of EU fishermen regarding the catch limits of Greenland halibut off Canada's coast?	'The EU fishermen will not interrupt their fishing,' she told the Parliament.	1
What is the EU fisheries chief's opinion on the decision made by the North Atlantic Fisheries Organization regarding catch limits of Greenland halibut off Canada's coast?	Dividing the catch among NAFO members 'sets a dangerous precedent for the future,' she added.	1
What is the status of the halibut stock off Canada's coast?	She also said the halibut stock is not in danger.	1
What action will Bonino take in response to the NAFO decision on catch limits of Greenland halibut off Canada's coast?	Bonino said she would ask the EU's executive branch and fisheries ministers of the 15 EU nations to decide quickly whether to start an objection procedure in NAFO against Canada and the vote results.	1
What was the catch limit of Greenland halibut agreed upon by NAFO members in 1995?	NAFO members agreed last September to a 1995 catch limit of 27,000 tons of Greenland halibut in NAFO-managed international waters outside Canada's 200-mile zone.	1
What was Bonino's response to Canada's vote to apportion the catch of Greenland halibut off its coast?	Bonino disputed Canadian claims that as the nation bordering the fishing zone, it should have the lions' share of the halibut.	1
What is the EU fisheries chief's opinion on Canada's claim to the majority of the halibut catch?	That opinion, she said, 'conforms neither to international law or practice.'	1
What was the allotment of catch limits for Greenland halibut off Canada's coast after the Feb. 1 meeting of the North Atlantic Fisheries Organization?	With the Feb. 1 vote, Canada was allotted 16,300 tons, compared to 3,400 tons for the European Union.	1
What was the judge's decision regarding the suspected Serb war criminal's arrest?	A judge with the country's highest criminal court questioned the suspect and refused late Tuesday to issue a formal arrest warrant for the man, saying there was not enough evidence for such a move, the federal prosecutor's office in Karlsruhe said.	1
What is the current status of the suspected Serb war criminal who was arrested and questioned by a judge?	The man, whose name was withheld, remains under investigation.	1
What is the significance of the charges against the suspected Serb war criminal?	Those charges set the stage for the first war crimes trial since World War II.	1
What were the actions of the Serbian gunmen that the suspect is accused of belonging to?	Muslim men who resisted were reportedly shot, while women and children were forced to leave.	1
How many of the 21 Serbs accused by an international tribunal in The Hague on Monday are currently in custody?	Only one of the 21 suspects is in custody.	1
What specific crimes is Dusan Tadic accused of committing?	Tadic is accused of 13 killings, torture, rape and beatings at the Omarska camp in northern Bosnia.	1
What is the status of the law allowing Dusan Tadic to be handed over to the Hague tribunal?	A law allowing the 39-year-old Tadic to be handed over to the Hague tribunal is expected to pass the German parliament in March.	1
How many investigations is Germany conducting against Serbs suspected of war crimes in former Yugoslavia?	Germany is conducting 43 investigations against Serbs -- including Tadic and the man detained Tuesday -- suspected of war crimes in former Yugoslavia, Hannich said.	1
What is the current situation of refugees from former Yugoslavia in Germany?	Some half a million refugees from former Yugoslavia live in Germany.	1
What was the reason for the German publisher's decision to scrap the publication of 'An Eye for an Eye: The Untold Story of Jewish Revenge Against Germans in 1945'?	The book by American journalist John Sack, published in the United States in 1993, was deemed inappropriate for German readers: a chronicle of Jewish concentration camp survivors taking murderous revenge on Germans in postwar internment camps.	1
Why was the book 'An Eye for an Eye' deemed inappropriate for German readers?	Although Sack's facts were not disputed, Germany's cultural elite decided the book was not a serious work and, worse, could be exploited by right-wing extremists to try to diminish the Nazis' murder of 6 million Jews.	1
What is the perspective of German intellectuals on the atrocities committed by some Jewish concentration camp survivors against innocent Germans after the war?	German intellectuals do not dispute that some Jews committed atrocities against innocent Germans immediately after the war, but find it understandable considering the evil the Nazis unleashed.	1
Why did the German publisher decide to scrap the publication of 'An Eye for an Eye: The Untold Story of Jewish Revenge Against Germans in 1945'?	In a country where skinhead hate-mongers periodically firebomb refugee homes, many feel they have a special responsibility to shield the public from anything that could fuel a neo-Nazi resurgence.	1
What was Ralph Giordano's opinion of Sack's book?	He has not read it, but nevertheless had no trouble calling it 'vulgar artistic fetish.'	1
What was the death rate of inmates at the internment camps set up by Stalin's government?	Sack said at least 20 percent of the total number of inmates died at the 1,255 camps, largely in the Silesia region now in Poland.	1
What role did Jews play in the internment camps set up by Stalin through the Polish Communist government's Office of State Security?	Stalin deliberately put Jews in charge of many of the camps.	1
What was Klaus Stadler's response to the decision to scrap publication of the book?	'But there are grounds for it,' Stadler said.	1
What were the main objections to Sack's book by the German publisher and editor?	Sack's style and frequent use of quotations from conversations that occurred a half-century ago were the main objections, he said.	1
When was John Sack informed that the German edition of his book would be shelved?	Sack, a 64-year-old Jew from New York, was informed that the German edition would be shelved in a fax on Thursday.	1
Why is Allen Johnson's world best in the 110-meter hurdles not recognized as a world record?	The distance is not often run indoors where the world hurdles records are recognized at 50 meters or 60 meters.	1
Who came in second place in the 110-meter hurdles race and how far behind was he from Allen Johnson?	Olympic champion Mark McKoy, formerly of Canada, now an Austrian citizen, was second, 0:04 seconds behind Johnson.	1
What was the previous best time for the 110-meter hurdles run indoors?	The previous best indoors for the 110-meter hurdles was 13.58 seconds.	1
What is the current world record for the 110-meter hurdles in an outdoor setting?	England's Colin Jackson holds the outdoor mark for the 110 meters at 12.91.	1
What is Allen Johnson's background in track and field?	Johnson ran collegiately for North Carolina.	1
What was the winning height for the pole vault competition at the Russian winter track and field championships?	Gattaulin won at 5.86 meters (19 feet, 2 3/4 inches).	1
What was Sergei Bubka's performance in the pole vault competition?	Bubka did 5.70 meters (18-8 1/2).	1
What were the results of the 60-meter finals at the Russian winter track and field championships?	Russian sprinter Irina Privalova, who badly wanted to set a world record in the 60-meter finals, had no serious rivals, and missed the record by 0.03 seconds.	1
Who is waiting to see which side the "framework document" will favor?	All factions in Northern Ireland, divided broadly into pro-British Protestant and Irish Catholic camps, are waiting to see which side the document will favor.	1
When will the finished "framework document" be published?	Spring suggested that may happen next week, 'if everything goes extraordinarily well.'	1
What is the overall assessment of the progress made in the negotiations for a Northern Ireland political settlement?	The outcome has been very encouraging and good, but we are not there yet because there are important matters of presentation and drafting that have to be done.'	1
What is the purpose of the cross-border authority mentioned in the article?	As envisioned, the body would set policy on tourism, transport and relations with the 15-nation European Union on behalf of separate parliaments in Dublin and Belfast, treating the independent south and British-ruled north as one unit.	1
What has British Prime Minister John Major done to address the concerns of Protestant politicians in Northern Ireland?	British Prime Minister John Major, dependent on Protestant support in Parliament, has repeatedly sought to reassure them this won't happen without their support.	1
What did British Prime Minister John Major do before Mayhew and Spring's meeting in Northern Ireland?	Hours before Mayhew and Spring sat down together in Northern Ireland, Major in London went through the rare step of visiting leading members of the Ulster Unionist Party, the main pro-British bloc.	1
What was the response of the Ulster Unionist Party to British Prime Minister John Major's attempts to reassure them about the British-Irish document?	After nearly two hours of discussions a leading Ulster Unionist, David Trimble, said Major hadn't reassured them -- 'not in the slightest.'	1
What is the reason for the insistence of Northern Ireland's moderate Catholics and the Irish government on a cross-border body forming part of any package?	Northern Ireland's moderate Catholics and the Irish government insist that a cross-border body must form part of any package, to balance out a key symbolic concession from their side: the ending or amending of the south's territorial claim to Northern Ireland.	1
What specific action did Prime Minister Yitzhak Rabin call on Yasser Arafat to take in regards to anti-Israel violence?	He called on Arafat to ban the Hamas and Islamic Jihad groups in autonomous Gaza Strip and Jericho.	1
What is the reason for Rabin's call on Arafat to outlaw the Hamas and Islamic Jihad groups?	The fundamentalist groups, which oppose the Israel-PLO peace process, claimed bombing attacks that have killed 56 Israelis since October.	1
What specific actions did Rabin expect Arafat to take in regards to the militant groups responsible for bombing attacks?	Rabin stressed he expected Arafat to disarm and prosecute the militants.	1
What does Rabin believe is the main obstacle in implementing the Israel-PLO peace process?	'We have made clear that the main obstacle in implementing what was and will be achieved in the negotiations is the terrorism,' Rabin said.	1
What will happen if the Palestinian Authority does not take significant steps to reign in anti-Israel violence?	'Unless the Palestinian Authority takes significant steps, there will be great difficulty in advancing at a quicker pace' towards expanding Palestinian autonomy, he said.	1
What recent discovery did Arafat's Palestinian Authority make in the Gaza Strip?	Israel Radio reported that Arafat's Palestinian Authority on Tuesday discovered and destroyed a cache containing 150 kilograms (330 pounds) of explosives in a chicken coop in the Gaza Strip town of Khan Younis.	1
Which group was believed to be responsible for the cache of explosives discovered and destroyed by the Palestinian Authority?	The report said the explosives were believed to belong to Hamas.	1
What additional information is provided about the discovery and destruction of explosives in the Gaza Strip town of Khan Younis?	No further details were available.	1
What is the significance of the measure that satisfies a growing desire among Israelis?	That measure satisfies a growing desire among Israelis for a physical separation from the Palestinians.	1
What is the short-term effect of Israel sealing off the West Bank and Gaza Strip?	However, in the short term, it prevents tens of thousands of Palestinians from reaching jobs in Israel, worsening an already desperate economic situation in the Palestinian areas.	1
What actions did the president take to end the yearlong truce with the leftist Indian rebels in southern Chiapas state?	Federal police fanned out across the state and country to arrest suspected rebels and question sympathizers.	1
What was the response of Cuauhtemoc Cardenas to President Zedillo's actions in Chiapas state?	The nation's most famed leftist politician, Cuauhtemoc Cardenas, told tens of thousands of protesters in Mexico City on Saturday that Zedillo had started 'a prolonged war that will last many years, causing many deaths.'	1
What recent political event occurred in Mexico that was celebrated by the conservative opposition party?	Zedillo's ruling Institutional Revolutionary Party, or PRI, peacefully accepted the worst defeat in its 66-year history in the race for governor of Jalisco state and for mayor of Guadalajara, Mexico's second-largest city.	1
How are people in Chiapas reacting to the government's intervention?	In the hills of Chiapas, too, people are reacting to government intervention the way they traditionally have -- with fear.	1
What is the significance of Eduardo Robledo's resignation in the context of Mexico's political situation?	'I view the Robledo resignation as a sign of reassurance that political solutions are available and that hard-liners have not taken over the government,' said Delal Baer, a Mexico specialist at the Center for Strategic and International Studies in Washington.	1
What criticisms were leveled against President Zedillo in his efforts to improve democracy and freer elections in Mexico?	Challenged by hard-liners in his own party and blocked in efforts to negotiate peace in Chiapas, Zedillo was accused of weakness.	1
What action did President Zedillo take in response to the yearlong truce with the leftist Indian rebels in southern Chiapas state?	He quickly took a club to the Zapatistas, thrilling hard-liners who had been frustrated by a year of inconclusive negotiations with the lightly armed rebels.	1
What was the criticism of Zedillo's policy by Cardenas' Democratic Revolution Party?	Critics from Cardenas' Democratic Revolution Party, or PRD, called Zedillo's policy 'incoherent.'	1
How does the captain feel about the night's unsuccessful fishing trip?	'Tonight's pretty reflective of how things have been going,' Hanson said.	1
What is causing the decline in sardine populations on the West Coast?	The reason for the drop is unclear.	1
How significant is the decline in sardine populations on the West Coast?	Sardine populations are famously volatile, but the decline is the steepest since the collapse of the sardine fishery in the mid-20th century.	1
What is the projected trend for sardine populations?	And their numbers are projected to keep sliding.	1
What is one possible explanation for the decline in sardine populations on the West Coast?	One factor is a naturally occurring climate cycle known as the Pacific Decadal Oscillation, which in recent years has brought cold, nutrient-rich water to the West Coast.	1
What is the likelihood of sardines recovering from their decline?	If nature is responsible for the decline, history shows the fish will bounce back when ocean conditions improve.	1
What is the overall concern regarding the sardine crash on the West Coast?	But without a full understanding of the causes, the crash is raising alarm.	1
What actions have been taken in response to the decline in sardine populations?	Spawning has taken a dive too. In November, federal fishery managers slashed harvest limits by more than two-thirds, but some environmental groups have argued the catch should be halted outright.	1
What is the opinion of the conservation group Oceana regarding the harvesting of sardines during a population decline?	'We shouldn't be harvesting sardines any time the population is this low,' said Geoff Shester, California program director for the conservation group Oceana, which contends that continuing to fish for them could speed their decline and arrest any recovery.	1
What is the typical behavior of sardine populations and how do they respond to changes in the ocean environment?	It is short-lived and prolific, and its numbers are wildly unpredictable, surging up and down in decades-long cycles in response to natural shifts in the ocean environment.	1
How did the researchers identify the tomb's occupant as Woseribre Senebkay?	The name of Senebkay matches one of the partial names on the list, said Wegner, who identified the tomb's occupant with the help of graduate student Kevin Cahail.	1
What happened to the rulers of the Abydos dynasty according to later king lists?	'In the later king lists, they don't appear.	1
What information was gathered about Senebkay's physical characteristics and age?	Preliminary work on the skeleton, conducted by Penn graduate students Paul Verhelst and Matthew Olson, suggests that Senebkay stood about 5 feet, 10 inches tall and died in his mid- to late 40s.	1
What were some of the items found in the tomb of Woseribre Senebkay?	The tomb contained remains of a funerary mask, a coffin, and a cedar chest that would have been used to house the king's internal organs, customarily removed before burial.	1
What other discovery was announced by the Penn-Egypt team this week?	The discovery of that tomb, belonging to a king named Sobekhotep, was announced by the Penn-Egypt team this week.	1
Where was the tomb of Senebkay discovered in relation to the other recent discoveries made by the Penn team?	The new discovery of the tomb of Senebkay occurred in the process of excavating ruins near the 60-ton chamber.	1
What is the daily water usage limit for a family of four under the rationing measures in Willits, California?	A family of four isn't supposed to use more than 150 gallons a day.	1
What is the current status of the rainy season in California?	Only about half the rainy season is over.	1
What is the potential impact of the water shortage in Willits, California if the dry weather persists?	But if monotonously sunny weather continues to curse the state, the pain of water shortages will spread, albeit unevenly.	1
What is the situation with water reserves in Southern California?	Water managers in Southern California, on the other hand, say they have enough reserves to get the state's most populous region through the year and even into 2015 without rationing.	1
What is the status of the Imperial Irrigation District's water supply?	The huge Imperial Irrigation District in Imperial County - one of the nation's major sources of winter lettuce and vegetables - will get its regular Colorado River deliveries this year.	1
How will growers with senior water rights be affected by the water shortage in California?	And growers with the most senior water rights on the Sacramento and San Joaquin rivers won't suffer more than a 25 percent cut in irrigation deliveries.	1
What is the current state of Willits' municipal reservoirs?	'All our reservoirs are very, very low'.	1
What is the significance of the court's decision beyond juror protections?	The decision will also make it harder to justify laws that treat gays differently from others, including bans on same-sex marriage, lawyers said.	1
What are some examples of current legal battles being fought by the LGBTQ+ community that could benefit from the court's ruling on juror protections based on sexual orientation?	A challenge to Nevada's marriage law is already pending in the 9th Circuit, and gays are fighting marriage bans in trial courts in Oregon, Idaho and Arizona.	1
What was the rationale behind the court's decision to extend juror protections to sexual orientation?	When a law discriminates on the basis of sexual orientation, it must be closely evaluated to 'ensure that our most fundamental institutions neither send nor reinforce messages of stigma or second-class status,' Judge Stephen Reinhardt wrote for the court.	1
What was the specific instance that led to the ruling that prospective jurors may not be excluded because of their sexual orientation?	A lawyer for Abbott used a peremptory challenge during the 2011 trial to strike a man who had revealed that he had a male partner and had friends with HIV.	1
What was SmithKline's response to the exclusion of an obviously gay juror in the antitrust case involving an AIDS drug?	SmithKline challenged the removal as discriminatory.	1
What reason did the Abbott lawyer give for striking the obviously gay juror during the trial?	The Abbott lawyer said he had 'no idea' whether the man was gay but declined to provide another reason for the strike after the trial judge accepted it.	1
What reasons did Abbott provide for excluding the obviously gay juror during the trial?	On appeal, Abbott provided several nondiscriminatory reasons for excluding the man, including the fact that he was a computer technician for the 9th Circuit and knew many lawyers.	1
What is the proposed solution to the problem of horticulture being under siege?	We need to make it sexier and more relevant in a highly competitive market,' said Paul B. Redman, director of Longwood Gardens in Kennett Square, Pa., and a strong supporter of a four-year remedial campaign outlined in the letter.	1
What is one of the specific goals outlined in the four-year remedial campaign to save horticulture?	An education plan outlining how horticulture can be integrated into K-through-12 curriculums and promoted on college campuses.	1
What is the definition of horticulture?	By the book, horticulture is the art and science of growing fruits, vegetables, flowers, and ornamental plants.	1
What are some of the other career opportunities in horticulture besides manual labor and lawn care?	Meyer cites other career opportunities: plant breeding; greenhouse and food production; the cut-flower, landscape, and nursery industries; public gardens, parks, and sports turf; research into global climate change, plant pests, and diseases, water quality, biofuels, and food safety and security; and the psychological and physiological benefits of plants.	1
Is the crisis in horticulture unique to the United States?	This crisis is not unique to the United States, as Meyer discovered during a teaching stint in England over the summer: England, the world's horticultural powerhouse, faces the same problems.	1
What concerns did the Royal Horticultural Society express in a report in May?	In a report in May, the Royal Horticultural Society decried 'an alarming shortage of skilled professionals' in horticulture jobs, posing 'a threat to Britain's economy, environment, and food security'.	1
Who asked the question, "When do most people get interested in plants now?"	'When do most people get interested in plants now?' asked Richard Marini, head of Pennsylvania State University's plant science department.	1
In what parts of the honeybee was the tobacco ringspot virus detected, according to the study?	Traces of the virus were detected in every part of the bee examined, except its eyes, according to the study.	1
What is the economic significance of commercially cultivated bees?	Commercially cultivated bees pollinate about 90 crops worldwide, a service valued at $14 billion annually.	1
How much does the almond industry in California spend annually to rent beehives for pollination?	In California, the $3 billion almond industry spends $239 million annually to rent more than 1 million beehives, and that cost is escalating.	1
How does the tobacco ringspot virus replicate and affect the host's immune response?	The tobacco ringspot virus acts as a 'quasi-species,' replicating in a way that creates ample mutations that subvert the host's immune response.	1
What is the reason behind the tobacco ringspot virus being able to jump from plants to honeybees?	'Because of their genetic diversity, we see a lot of host jumping'.	1
What is the virus' role in the collapse of honeybee colonies and how difficult is it to measure its impact?	The virus' relative role in the demise of colonies has not been measured - it would be difficult to separate it from a cocktail of pathogens and stresses negatively affecting bees, Chen said.	1
What evidence do we have regarding the role of the tobacco ringspot virus in the collapse of honeybee colonies?	But we do have evidence that TRSV along with other viruses that we screen on a regular basis are associated with lower rates of over-winter survival'.	1
What is the correlation between the new virus and the collapse of honeybee colonies?	Indeed, the new virus, along with the well documented Israeli Acute Paralysis Virus, was correlated with colonies deemed 'weak' due to a variety of stresses.	1
What role did Varroa mites play in the spread of the tobacco ringspot virus within honeybee colonies?	Varroa mites, a 'vampire' parasite, also were found to carry the virus but were not infected, leading researchers to conclude that they aided the spread of the virus within the colony.	1
What is the purpose of the green catamaran and other similar vessels in Rio de Janeiro's Guanabara Bay?	The catamaran is one of three so-called 'eco-boats,' floating garbage vessels that are a key part of authorities' pledge to clean up Rio's Guanabara Bay before it and other Rio waterways host events during the 2016 Olympic Games.	1
What is the criticism against the use of the eco-boats in cleaning up Rio's waterways for the 2016 Olympic Games?	Critics say the boats do little to address the more pressing question of sewage.	1
What is the main issue with Rio de Janeiro's waterways that needs to be addressed before the 2016 Olympic Games?	With limited trash and sewage services in this sprawling metropolis of 6 million people, tons of garbage and raw waste flow daily from sludge-filled rivers into the bay, where Olympic and Paralympic sailing events will be held.	1
What other types of waste can be seen in Guanabara Bay besides plastic bags and soda bottles?	At low tide, mountains of household refuse, old sofas and even washing machines are seen.	1
What evidence exists to support the claim that Rio de Janeiro's waterways are polluted?	An Associated Press analysis in November of more than a decade's worth of Rio state government tests on waterways across the city showed fecal coliform pollution levels far above those considered safe by Brazilian or U.S. law.	1
What are the potential dangers of the pollution in Rio's Guanabara Bay for Olympic sailors?	Elite sailors have warned that high-speed collisions with floating detritus could damage or even sink sailboats during the Olympics.	1
What recent event has brought attention to water pollution issues in Rio de Janeiro's beaches?	Water pollution issues began making headlines in Brazil's local press again in recent days, after thick patches of brown foam appeared along the city's most popular beaches like Copacabana as the Southern Hemisphere summer hits full stride.	1
What happens to the garbage collected by the eco-boats in Rio de Janeiro's Guanabara Bay?	The trash is dumped into the boat, where recyclables are sorted out.	1
What is the state of sewage treatment in Rio de Janeiro?	Only 30 percent of Rio's sewage is treated, with the rest flowing into area rivers, the bay, local lagoons and its world-famous beaches.	1
What are the costs associated with operating the eco-boats?	Rented from a local firm, each mid-sized boat costs $842 daily to operate, including fuel and a three-person crew consisting of two sailors and a garbage collector.	1
What was the reaction of the managing director of the nonprofit Turtle Conservancy's Behler Chelonian Center to the decision to brand the tortoises?	'It's heartbreaking that it's come to this, but it's the right thing to do,' Paul Gibbons, managing director of the nonprofit Turtle Conservancy's Behler Chelonian Center in Ventura County, said as he gently placed a 30-pound adult female ploughshare tortoise on a small table.	1
How did conservationists reduce the black market value of the rare tortoises?	With a steady hand and an electric engraving tool, he carved an identification code on the high, rounded shell as the creature with weary eyes and gleaming carapace peered calmly into the distance.	1
How long will the tortoise carry the identification code on its shell?	The tortoise was branded for life, which in her case would be roughly 160 years.	1
How did the branding of the tortoise affect its appearance?	'We've blemished her natural beauty, so she's just a number in a system now,' Gibbons said.	1
What has been the outcome of marking the rare tortoises to reduce their black market value?	So far, no rare tortoise or turtle with identification markings has turned up in illegal markets monitored by law enforcement authorities, conservationists said.	1
What other species of tortoises have been marked with identification codes to combat poaching?	In October, the Turtle Conservancy helped mark the shells of 150 Burmese star tortoises in Myanmar.	1
What recent incident highlights the severity of the illegal international wildlife trade?	A week ago, Indonesian officials at Soekarno-Hatta International Airport in Jakarta rescued more than 8,000 baby pig-nosed turtles hidden in suitcases and believed headed for China and Singapore.	1
What is an example of a rare species that is being poached for its supposed medicinal properties?	Golden coin turtles have been selling for thousands of dollars each since poachers recently started claiming that consuming extracts from the species could cure cancer.	1
What is the significance of the female ploughshare tortoise being branded with an identification code?	The female now known as No. 7001 MG was successfully mated last year with the only male ploughshare tortoise of breeding age outside Madagascar.	1
What is the main finding of the report?	The report says hundreds of tons of plutonium and highly enriched uranium have accumulated worldwide, mostly from nuclear power generation.	1
What are the restrictions on nuclear exports?	Nuclear exports for weapons use or weapons research are prohibited, as is transfer of nuclear materials to a third country.	1
What is the difference between the amount of plutonium Japan produced from U.S. materials according to U.S. tracking and the amount according to Japanese records?	The report said U.S. tracking showed that Japan produced about 20.3 metric tons of plutonium from U.S. materials between 1978 and 1992, but Japanese records showed 58.7 tons.	1
What is the minimum amount of plutonium needed to make a nuclear weapon?	A nuclear weapon can be made with as little as 6 kilograms (13.2 pounds) of plutonium, U.S. officials have said.	1
What else did both sides agree upon?	They also agreed in principle to work out a mechanism for exchanging prisoners of war and the dead.	1
Did the cease-fire hold?	Despite the pact, artillery fire sounded in the Grozny on Tuesday, and there were reports of Chechen missile attacks southwest of the Chechen capital.	1
Who was to represent the Russian side at the talks?	The talks Wednesday were to be held in Sleptsovsk with the Russian side represented by Col. Gen. Anatoly Kulikov, commander of Russian troops in Chechnya.	1
What is needed before negotiations can take place?	Emil Pain, an adviser to President Boris Yeltsin, was quoted as saying a 'cooling period after combat operations' is needed before negotiations could take place.	1
What is the aim of the proposal?	The aim is to drive a wedge between Milosevic and the Serbs in Bosnia who have rejected past peace proposals by isolating them from their patrons and arms suppliers in Belgrade.	1
What would be the main lure for Milosevic?	The main lure for Milosevic would be at least temporary renewal of trade and fuel supplies.	1
What are the conditions that Milosevic would have to meet in order to have the sanctions lifted?	Milosevic would be required to recognize three other former Yugoslav republics, Croatia, Slovenia and Macedonia, thereby acknowledging the breakup of what once was Yugoslavia, and permit stricter policing of his border with Bosnia.	1
What prompted the Chinese government to order the closure of special schools catering to gifted students?	The elitist nature of such 'Olympic schools,' as they are called, apparently angered Li and other top leaders, who recently began calling for their closure.	1
What are the main problems with China's educational system?	Although basic education is theoretically supposed to be provided free to all children, many schools, especially the best equipped ones, have begun charging exorbitant fees, official reports say.	1
What are the implications of this move?	Those schools authorized by provincial, or state, education departments will be allowed only to finish the spring term, it said.	1
What other measures has the government taken to improve the quality of basic education?	The circular advised schools to concentrate on improving the quality of 'normal teaching' and it banned competitions and awards geared toward gifted students.	1
What are the main goals of the 'back to basics' approach?	The 'back to basics' approach is apparently aimed at ensuring that a maximum number of students, whatever their ability, receive a basic education.	1
What are the main causes of the crisis in China's educational system?	Local authorities, who are expected to shoulder most of the burden, have generally failed to provide the basic minimum expected by the central government, leaving schools with little choice but to run their own profit-making businesses or charge exorbitant fees.	1
What other sounds can be heard?	A skinny dog whines at a gate.	1
How many people fled the village when the army troops arrived?	Roughly 800 adults and 350 children fled into the jungle as they arrived.	1
What did the villagers leave behind?	'They left food on the table, lights on,' Abraham Castaneda of the National Nutrition Institute said Tuesday.	1
What happened to the children?	'Children were separated from their parents in their terror.'	1
What happened when the army troops arrived?	'Everyone was fleeing,' she said, holding her 7-month-old son, Cesar.	1
How many people have been staying in the shelters?	About 25,000 refugees have been staying in special shelters in the area after fleeing villages controlled by the Zapatistas over the past year.	1
What were the villagers' complaints against the Zapatistas?	Many complained that the Zapatistas had taken their food or mistreated them.	1
What role will Frank C. Willoughby play in the search for the remains of the 85 U.S. servicemen unaccounted for from the Vietnam War?	Willoughby is expected to help outline battlefield positions and trace the course of battle to find out where men might have fallen or been buried.	1
What other activities will the teams be involved in?	Eight teams will spread throughout Vietnam to interview witnesses and excavate at old battlefields, burial sites and areas where U.S. helicopters and airplanes crashed.	1
How many U.S. servicemen are unaccounted for from the Vietnam War?	The U.S. Defense Department lists 1,621 Americans as missing in Vietnam, but only 55 of them were last seen alive and in imminent danger of being captured.	1
What is the main cause of the current dispute?	The argument spilled into the spotlight in February and March, oddly because storms finally began hitting the state after a sunny, disappointingly dry December and January.	1
What caused the river flow through the delta to spike?	The February and March storms caused river flow through the delta to spike.	1
What reactions did Professor Mohammed Dajani receive from Palestinian critics?	In online posts and comments, Palestinian critics denounced the visit as treason.	1
What is Professor Mohammed Dajani's position on Holocaust education among Palestinians?	Dajani has advocated publicly for Holocaust education among Palestinians and has devoted part of his own classes to the subject.	1
What was the purpose of the trip to Auschwitz?	The trip to Auschwitz was arranged as part of a reconciliation research project sponsored by the Friedrich Schiller University in Jena, Germany, which also included a visit by Israeli students to Deheishe, a Palestinian refugee camp in the West Bank.	1
What type of music do the performers play?	They schlep by bus, train and plane to more than a dozen cities from late December to mid-January, offering up crowd-pleasing medleys from movies such as 'Titanic,' 'Dances With Wolves,' 'The Incredibles' and 'The Godfather'.	1
What instrument did the two cellists open the cases to find the bridge on had come completely off?	On this Saturday evening in Beijing, two cellists opened the cases to the loaner instruments and found the bridge on one had come completely off.	1
